"","X","Session_ID","Video_ID","Colour_code","State","Condition","Bird_desc","Sat_ID","Fm_ID","Time","Date","Date2","Week","Combo_lek_week","Combo_lek","Female_max_id","Total_visit_nr_all_females","Visit_occurrence","Total_visit_duration_all_females","Total_nr_display","Total_nr_display_with_Sat","Total_nr_display_Res_ind","Total_nr_display_Sat_ind","Display_percentage","Female_cop_max_id","Interrupted_copulations_nr_OtherR","Interrupted_copulations_nr_OtherS","Interrupted_copulations_nr_PartnerR","Interrupted_copulations_nr_PartnerS","Successful_copulations_nr","Interrupted_total","Female_mount_max_id","Mount_nr","Female_max_crouching_id","Crouching_nr","Copulation_attempt","Copulation_nr","Copulation_occurrence_successful","Copulation_occurrence","Total_successful_copulations","Total_copulation_nr","Total_copulation_occurrence","Total_nr_display_30","Visits_longest_s","Lek_hierarchy","Co.display_total_nr_session","Co.display_total_duration_s_session","Co.display_duration_mean_s_session","Co.display_duration_std_dev_session","Single_display_total_nr_session","Single_display_total_duration_s_session","Single_display_duration_mean_s_session","Single_display_duration_std_dev_session","Single_display_to_female_total_nr_session","Single_display_to_female_total_duration_s_session","Single_display_to_female_duration_mean_s_session","Single_display_to_female_duration_std_dev_session","Single_display_to_satellite_total_nr_session","Single_display_to_satellite_total_duration_s_session","Single_display_to_satellite_duration_mean_s_session","Single_display_to_satellite_duration_std_dev_session","Single_display_to_both_total_nr_session","Single_display_to_both_total_duration_s_session","Single_display_to_both_duration_mean_s_session","Single_display_to_both_duration_std_dev_session","Paired_state_total_nr_session","Paired_state_total_duration_s_session","Paired_state_duration_mean_s_session","Paired_state_duration_std_dev_session","Lek_codisplay_nr","Lek_codisplay_dur_s","Lek_codisplay_occ","Cop_session","Aggression_total","Fight_dur_s","Subject","Behavior"
"160",160,"514_Fm2_m_Satellite","Lek4_2021_514_m","GO|LbY","Unpaired","Satellite","Grey Tiger",NA,"Fm2","m",514,9,"4","2_Lek4_4","2_Lek4",0,0,0,0,4,4,1,0,66.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,3,1.36,NA,NA
"161",161,"514_Fm2_m_Satellite","Lek4_2021_514_m","YO|OLB","Paired","Satellite","black/beige",NA,"Fm2","m",514,9,"4","2_Lek4_4","2_Lek4",2,4,1,678.715,5,10,1,1,83.3,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,NA,NA,NA,3,559.5,1,96,1499,16,9.02,13,195,15.58,13.88,13,194.902,15.58,13.88,NA,NA,NA,NA,NA,NA,NA,NA,2,1782.73,891.36,NA,NA,NA,NA,0,NA,NA,NA,NA
"162",162,"514_Fm2_m_Satellite","Lek4_2021_514_m","YO|OLB","Unpaired","Satellite","black/beige",NA,"Fm2","m",514,9,"4","2_Lek4_4","2_Lek4",0,0,0,0,1,1,0,0,16.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,1,NA,NA,NA,NA,3,14,4.75,NA,1,4.749,4.75,NA,1,3.746,3.75,NA,1,5.753,5.75,NA,NA,NA,NA,NA,0,0,0,0,9,0,NA,NA
"163",163,"515_Fm1_a_Satellite","Lek1_2021_515_a","DbLb|RLb","Paired","Satellite","White/black",NA,"Fm1","a",515,10,"4","2_Lek1_4","2_Lek1",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,1,12,251,24,10.13,4,29,7.19,1.95,4,28.746,7.19,1.95,NA,NA,NA,NA,NA,NA,NA,NA,3,296.297,89.01,39.48,NA,NA,NA,0,NA,NA,NA,NA
"164",164,"515_Fm1_a_Satellite","Lek1_2021_515_a","DbLb|RLb","Unpaired","Satellite","White/black",NA,"Fm1","a",515,10,"4","2_Lek1_4","2_Lek1",0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,1,NA,NA,NA,NA,54,1314,16.9033333333333,17.59,29,940.997,25.58,27.69,21,315.759,13.34,9.81,4,57.253,11.79,15.27,NA,NA,NA,NA,0,0,0,0,13,1.08,NA,NA
"165",165,"515_Fm1_a_Satellite","Lek1_2021_515_a","GLb|GY","Paired","Satellite","brown black",NA,"Fm1","a",515,10,"4","2_Lek1_4","2_Lek1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"166",166,"515_Fm1_a_Satellite","Lek1_2021_515_a","GLb|GY","Unpaired","Satellite","brown black",NA,"Fm1","a",515,10,"4","2_Lek1_4","2_Lek1",0,0,0,0,5,5,1,0,83.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,1,1.2,NA,NA
"167",167,"515_Fm1_a_Satellite","Lek1_2021_515_a","XO|XX","Paired","Satellite","black/grey/beige",NA,"Fm1","a",515,10,"4","2_Lek1_4","2_Lek1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"168",168,"515_Fm1_a_Satellite","Lek1_2021_515_a","XO|XX","Unpaired","Satellite","black/grey/beige",NA,"Fm1","a",515,10,"4","2_Lek1_4","2_Lek1",0,0,0,0,1,1,1,0,16.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA
"169",169,"515_Fm1_m_Marginal","Lek2_2021_515_m","ODb|YG","Unpaired","Marginal","Black/w spots",NA,"Fm1","m",515,10,"4","2_Lek2_4","2_Lek2",0,0,0,0,1,1,1,NA,16.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA
"170",170,"515_Fm1_m_Marginal","Lek2_2021_515_m","RG|LbDb","Unpaired","Marginal","white",NA,"Fm1","m",515,10,"4","2_Lek2_4","2_Lek2",0,0,0,0,1,1,1,0,16.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,3,2.72,NA,NA
"171",171,"515_Fm1_m_Marginal","Lek2_2021_515_m","YO|OO","Unpaired","Marginal","Black",NA,"Fm1","m",515,10,"4","2_Lek2_4","2_Lek2",0,0,0,0,5,5,1,0,83.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,NA,NA,NA,NA,53,1665,30.49,23.64,53,1665.487,30.49,23.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,24,1,NA,NA
"172",172,"515_Fm2_a_Marginal","Lek4_2021_515_a","DbLb|LbY","Unpaired","Marginal","black/red face",NA,"Fm2","a",515,10,"4","2_Lek4_4","2_Lek4",0,0,0,0,3,3,1,NA,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,2,0,NA,NA
"173",173,"515_Fm2_a_Marginal","Lek4_2021_515_a","GO|LbY","Unpaired","Marginal","Grey Tiger",NA,"Fm2","a",515,10,"4","2_Lek4_4","2_Lek4",0,0,0,0,2,2,1,0,33.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,3,0.12,NA,NA
"174",174,"515_Fm2_a_Marginal","Lek4_2021_515_a","YO|OLB","Unpaired","Marginal","black/beige",NA,"Fm2","a",515,10,"4","2_Lek4_4","2_Lek4",1,2,1,100.605,6,6,1,0,100,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3,72.9,1,NA,NA,NA,NA,64,1727,26.98,26.85,64,1726.52,26.98,26.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,19,4.4,NA,NA
"175",175,"515_Fm2_m_Satellite","Lek3_2021_515_m","DbLb|DbP","Paired","Satellite","black/beige",NA,"Fm2","m",515,10,"4","2_Lek3_4","2_Lek3",3,14,1,1034.851,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,11,0,0,0,0,NA,NA,NA,NA,359.9,1,45,747,8,8.27,8,123,11.87,6.25,8,122.991,11.87,6.25,NA,NA,NA,NA,NA,NA,NA,NA,7,1009.949,149.29,64.62,NA,NA,NA,0,NA,NA,NA,NA
"176",176,"515_Fm2_m_Satellite","Lek3_2021_515_m","DbLb|DbP","Unpaired","Satellite","black/beige",NA,"Fm2","m",515,10,"4","2_Lek3_4","2_Lek3",2,6,1,256.601,6,6,1,NA,100,0,0,0,0,0,0,0,1,1,1,11,1,0,0,0,0,0,0,3,170.4,1,NA,NA,NA,NA,36,654,14.3866666666667,13.63,32,597.045,18.71,18.42,1,4.245,4.24,NA,3,52.66,20.21,8.84,NA,NA,NA,NA,0,0,0,0,46,24.399,NA,NA
"177",177,"515_Fm2_m_Satellite","Lek3_2021_515_m","DbLb|OY","Paired","Satellite","Brown/white",NA,"Fm2","m",515,10,"4","2_Lek3_4","2_Lek3",2,2,1,39.066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,19.5,2,5,52,10,1.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,77.534,38.77,37.93,NA,NA,NA,0,NA,NA,NA,NA
"178",178,"515_Fm2_m_Satellite","Lek3_2021_515_m","DbLb|OY","Unpaired","Satellite","Brown/white",NA,"Fm2","m",515,10,"4","2_Lek3_4","2_Lek3",0,0,0,0,4,4,1,0,66.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,1,19,19,NA,46,1730,29.44,29.7266666666667,32,1436.301,43.6,54.45,14,293.856,22.36,17.365,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,12,15.479,NA,NA
"179",179,"515_Fm2_m_Satellite","Lek3_2021_515_m","ODb|YDb","Paired","Satellite","Black/gray",NA,"Fm2","m",515,10,"4","2_Lek3_4","2_Lek3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"180",180,"515_Fm2_m_Satellite","Lek3_2021_515_m","ODb|YDb","Unpaired","Satellite","Black/gray",NA,"Fm2","m",515,10,"4","2_Lek3_4","2_Lek3",0,0,0,0,6,6,1,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,NA,NA,NA,NA,2,15,7.32,6.03,NA,NA,NA,NA,2,14.636,7.32,6.03,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,1,3.88,NA,NA
"181",181,"516_Fm1_a_Marginal","Lek2_2021_516_a","ODb|YG","Unpaired","Marginal","Black/w spots",NA,"Fm1","a",516,11,"4","2_Lek2_4","2_Lek2",0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA
"182",182,"516_Fm1_a_Marginal","Lek2_2021_516_a","RG|LbDb","Unpaired","Marginal","white",NA,"Fm1","a",516,11,"4","2_Lek2_4","2_Lek2",0,0,0,0,2,2,1,0,33.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,12,0.64,NA,NA
"183",183,"516_Fm1_a_Marginal","Lek2_2021_516_a","YO|OO","Unpaired","Marginal","Black",NA,"Fm1","a",516,11,"4","2_Lek2_4","2_Lek2",0,0,0,0,3,3,1,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,14,4.32,NA,NA
"184",184,"516_Fm1_m_Satellite","Lek1_2021_516_m","DbLb|RLb","Paired","Satellite","White/black",NA,"Fm1","m",516,11,"4","2_Lek1_4","2_Lek1",0,0,0,0,2,4,1,1,33.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,2,0,1,9,230,26,24.47,1,7,6.75,NA,1,6.749,6.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,261.064,30.29,25.09,NA,NA,NA,0,NA,NA,NA,NA
"185",185,"516_Fm1_m_Satellite","Lek1_2021_516_m","DbLb|RLb","Unpaired","Satellite","White/black",NA,"Fm1","m",516,11,"4","2_Lek1_4","2_Lek1",0,0,0,0,4,4,0,NA,66.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,NA,NA,NA,NA,23,1455,55.8566666666667,59.51,7,395.502,56.5,52.01,14,976.739,69.77,85.42,2,82.6,41.3,41.1,NA,NA,NA,NA,0,0,0,0,10,15.08,NA,NA
"186",186,"516_Fm1_m_Satellite","Lek1_2021_516_m","GLb|GY","Paired","Satellite","brown black",NA,"Fm1","m",516,11,"4","2_Lek1_4","2_Lek1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"187",187,"516_Fm1_m_Satellite","Lek1_2021_516_m","GLb|GY","Unpaired","Satellite","brown black",NA,"Fm1","m",516,11,"4","2_Lek1_4","2_Lek1",0,0,0,0,1,1,1,0,16.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,4,1.08,NA,NA
"188",188,"516_Fm1_m_Satellite","Lek1_2021_516_m","XO|XX","Paired","Satellite","black/grey/beige",NA,"Fm1","m",516,11,"4","2_Lek1_4","2_Lek1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"189",189,"516_Fm1_m_Satellite","Lek1_2021_516_m","XO|XX","Unpaired","Satellite","black/grey/beige",NA,"Fm1","m",516,11,"4","2_Lek1_4","2_Lek1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA
"190",190,"516_Fm2_a_Satellite","Lek3_2021_516_a","DbLb|DbP","Paired","Satellite","black/beige",NA,"Fm2","a",516,11,"4","2_Lek3_4","2_Lek3",1,2,1,58.778,1,2,1,1,16.7,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,NA,NA,NA,NA,52.6,1,5,64,8,17.52,4,54,11.42,7.63,4,54.203,11.42,7.63,NA,NA,NA,NA,NA,NA,NA,NA,3,171.135,57.05,NA,NA,NA,NA,1,NA,NA,NA,NA
"191",191,"516_Fm2_a_Satellite","Lek3_2021_516_a","DbLb|DbP","Unpaired","Satellite","black/beige",NA,"Fm2","a",516,11,"4","2_Lek3_4","2_Lek3",3,20,1,1324.406,5,5,0,NA,83.3,2,0,0,0,1,3,1,1,3,3,17,7,4,1,1,3,4,1,3,435.6,1,NA,NA,NA,NA,47,1502,15.2766666666667,29.05,45,1480.46,24.33,29.05,1,1.751,1.75,NA,1,19.745,19.75,NA,NA,NA,NA,NA,6,248.897,1,1,28,0.96,NA,NA
"192",192,"516_Fm2_a_Satellite","Lek3_2021_516_a","DbLb|OY","Paired","Satellite","Brown/white",NA,"Fm2","a",516,11,"4","2_Lek3_4","2_Lek3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,2,2,18,9,9.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA
"193",193,"516_Fm2_a_Satellite","Lek3_2021_516_a","DbLb|OY","Unpaired","Satellite","Brown/white",NA,"Fm2","a",516,11,"4","2_Lek3_4","2_Lek3",0,0,0,0,6,6,1,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,NA,NA,NA,NA,1,10,9.53,NA,NA,NA,NA,NA,1,9.531,9.53,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,7,2.72,NA,NA
"194",194,"516_Fm2_a_Satellite","Lek3_2021_516_a","ODb|YDb","Paired","Satellite","Black/gray",NA,"Fm2","a",516,11,"4","2_Lek3_4","2_Lek3",1,2,1,22.417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,19,3,1,11,11,NA,1,5,5.25,NA,NA,NA,NA,NA,1,5.25,5.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA
"195",195,"516_Fm2_a_Satellite","Lek3_2021_516_a","ODb|YDb","Unpaired","Satellite","Black/gray",NA,"Fm2","a",516,11,"4","2_Lek3_4","2_Lek3",1,1,1,21.462,2,2,1,0,33.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,21.5,3,NA,NA,NA,NA,3,216,72,59.6,NA,NA,NA,NA,3,215.987,72,59.6,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,4,0.6,NA,NA
"196",196,"516_Fm2_m_Marginal","Lek4_2021_516_m","DbLb|LbY","Unpaired","Marginal","black/red face",NA,"Fm2","m",516,11,"4","2_Lek4_4","2_Lek4",0,0,0,0,4,4,1,NA,66.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,1,0,NA,NA
"197",197,"516_Fm2_m_Marginal","Lek4_2021_516_m","GO|LbY","Unpaired","Marginal","Grey Tiger",NA,"Fm2","m",516,11,"4","2_Lek4_4","2_Lek4",0,0,0,0,5,5,1,0,83.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,0,0,NA,NA
"198",198,"516_Fm2_m_Marginal","Lek4_2021_516_m","YO|OLB","Unpaired","Marginal","black/beige",NA,"Fm2","m",516,11,"4","2_Lek4_4","2_Lek4",4,6,1,324.095,6,6,1,0,100,1,0,0,0,0,3,0,0,0,1,3,3,3,1,1,3,3,1,3,142.4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,11,0,NA,NA
"199",199,"517_Fm1_a_Satellite","Lek1_2021_517_a","DbLb|RLb","Paired","Satellite","White/black",NA,"Fm1","a",517,12,"4","2_Lek1_4","2_Lek1",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,1,2,26,13,1.86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,39.079,39.08,NA,NA,NA,NA,0,NA,NA,NA,NA
"200",200,"517_Fm1_a_Satellite","Lek1_2021_517_a","DbLb|RLb","Unpaired","Satellite","White/black",NA,"Fm1","a",517,12,"4","2_Lek1_4","2_Lek1",0,0,0,0,6,6,1,NA,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,NA,NA,NA,NA,30,1700,56.365,45.24,14,725.422,51.82,39.1,16,974.49,60.91,51.38,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,16,0,NA,NA
"201",201,"517_Fm1_a_Satellite","Lek1_2021_517_a","GLb|GY","Paired","Satellite","brown black",NA,"Fm1","a",517,12,"4","2_Lek1_4","2_Lek1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"202",202,"517_Fm1_a_Satellite","Lek1_2021_517_a","GLb|GY","Unpaired","Satellite","brown black",NA,"Fm1","a",517,12,"4","2_Lek1_4","2_Lek1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,6,2.32,NA,NA
"203",203,"517_Fm1_a_Satellite","Lek1_2021_517_a","XO|XX","Paired","Satellite","black/grey/beige",NA,"Fm1","a",517,12,"4","2_Lek1_4","2_Lek1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"204",204,"517_Fm1_a_Satellite","Lek1_2021_517_a","XO|XX","Unpaired","Satellite","black/grey/beige",NA,"Fm1","a",517,12,"4","2_Lek1_4","2_Lek1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,2,0.92,NA,NA
"205",205,"517_Fm1_m_Marginal","Lek2_2021_517_m","ODb|YG","Unpaired","Marginal","Black/w spots",NA,"Fm1","m",517,12,"4","2_Lek2_4","2_Lek2",0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,1,NA,NA,NA,NA,36,1653,51.59,56.64,36,1653.235,51.59,56.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,1,1.76,NA,NA
"206",206,"517_Fm1_m_Marginal","Lek2_2021_517_m","RG|LbDb","Unpaired","Marginal","white",NA,"Fm1","m",517,12,"4","2_Lek2_4","2_Lek2",0,0,0,0,3,3,1,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,12,3.696,NA,NA
"207",207,"517_Fm1_m_Marginal","Lek2_2021_517_m","YO|OO","Unpaired","Marginal","Black",NA,"Fm1","m",517,12,"4","2_Lek2_4","2_Lek2",0,0,0,0,6,6,1,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,15,7.24,NA,NA
"208",208,"517_Fm2_a_Marginal","Lek4_2021_517_a","DbLb|LbY","Unpaired","Marginal","black/red face",NA,"Fm2","a",517,12,"4","2_Lek4_4","2_Lek4",0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,1,0,NA,NA
"209",209,"517_Fm2_a_Marginal","Lek4_2021_517_a","GO|LbY","Unpaired","Marginal","Grey Tiger",NA,"Fm2","a",517,12,"4","2_Lek4_4","2_Lek4",0,0,0,0,2,2,1,0,33.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,2,0,NA,NA
"210",210,"517_Fm2_a_Marginal","Lek4_2021_517_a","YO|OLB","Unpaired","Marginal","black/beige",NA,"Fm2","a",517,12,"4","2_Lek4_4","2_Lek4",1,1,1,13.501,6,6,1,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,13.5,1,NA,NA,NA,NA,29,1722,49.44,105.24,29,1721.656,49.44,105.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,14,0.68,NA,NA
"211",211,"517_Fm2_m_Satellite","Lek3_2021_517_m","DbLb|DbP","Paired","Satellite","black/beige",NA,"Fm2","m",517,12,"4","2_Lek3_4","2_Lek3",2,11,1,412.349,2,4,1,1,33.3,0,0,0,0,0,0,0,0,0,2,5,0,0,0,0,NA,NA,NA,2,94.1,2,25,440,13,10.99,16,980,71.8,138.76,16,980.124,71.8,138.76,NA,NA,NA,NA,NA,NA,NA,NA,3,901.051,300.35,NA,NA,NA,NA,1,NA,NA,NA,NA
"212",212,"517_Fm2_m_Satellite","Lek3_2021_517_m","DbLb|DbP","Unpaired","Satellite","black/beige",NA,"Fm2","m",517,12,"4","2_Lek3_4","2_Lek3",3,14,1,487.072,4,4,0,NA,66.7,2,0,0,0,0,2,0,1,1,2,7,3,2,1,1,2,2,1,1,101.3,2,NA,NA,NA,NA,44,720,13.84,12.7,44,719.666,13.84,12.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,51,1.319,NA,NA
